date,product,variety,origin_department,origin_province,market,market_city,min_price_per_kg,avg_price_per_kg,max_price_per_kg,volume_kg,source_x,is_synthetic_x,generated_at_x,is_outlier,temp_min_c,temp_max_c,temp_avg_c,precipitation_mm,humidity_avg,wind_speed_kmh,year,month,planted_area_ha,harvested_area_ha,production_tons,yield_tons_per_ha,distance_km,vehicle_type,max_capacity_kg,total_transport_cost,cost_per_kg,valid_from,valid_to,fuel_price_index,source_y,is_synthetic_y,generated_at_y,logistics_is_outlier,day_of_week,day_of_month,week_of_year,quarter,is_weekend,days_since_start,price_lag_1,price_lag_3,price_lag_7,price_lag_14,price_lag_30,price_rolling_mean_3,price_rolling_mean_7,price_rolling_mean_14,price_rolling_mean_30,price_rolling_std_7,price_rolling_std_14,price_change_1d,price_change_7d,volume_lag_1,volume_lag_7,volume_rolling_mean_7,volume_rolling_mean_14,volume_change_7d,temperature_rolling_mean_7,temperature_rolling_mean_14,precipitation_rolling_sum_7,precipitation_rolling_sum_14,humidity_rolling_mean_7,target_price_next_day,target_price_next_7_days
2024-01-30,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.11,4.42,4.84,14071.86,SYNTHETIC_GENERATOR,True,2026-06-30,False,14.4,29.52,21.53,0.49,65.03,13.54,2024,1,418.82,345.08,4130.61,11.97,305.0,Truck,10000.0,3300.0,0.33,2024-01-01,2024-01-31,0.986,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,30,5,1,0,29,4.68,4.6,4.62,4.58,,4.623333333333333,4.654285714285714,4.711428571428571,,0.10212037714662771,0.14244335677773068,-0.05555555555555547,-0.04329004329004338,14938.14,14615.75,13934.848571428573,14538.839285714286,-0.03721259600088944,22.592857142857145,22.282857142857143,4.47,4.81,69.07857142857144,4.75,4.49
2024-01-31,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.46,4.75,5.13,12733.7,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.67,30.61,23.33,0.0,69.41,14.28,2024,1,418.82,345.08,4130.61,11.97,305.0,Truck,10000.0,3300.0,0.33,2024-01-01,2024-01-31,0.986,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,31,5,1,0,30,4.42,4.59,4.65,4.75,4.35,4.5633333333333335,4.625714285714286,4.7,4.428333333333333,0.13575187449376008,0.15922891117458604,0.07466063348416285,0.021505376344086002,14071.86,13318.14,13857.15,14375.942857142858,-0.0438830046838371,22.412857142857145,22.21857142857143,4.96,5.3,69.02,4.62,4.444285714285714
2024-02-01,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.27,4.62,5.01,15271.46,SYNTHETIC_GENERATOR,True,2026-06-30,False,14.83,29.76,21.98,0.0,69.72,11.62,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,1,5,1,0,31,4.75,4.68,4.87,4.99,4.39,4.616666666666666,4.640000000000001,4.7,4.441666666666666,0.14375905768564562,0.15922891117458604,-0.027368421052631597,-0.05133470225872694,12733.7,13194.05,13773.658571428572,14092.425714285715,0.15745051746810113,22.515714285714285,22.299285714285713,4.96,5.3,69.03714285714285,4.51,4.4157142857142855
2024-02-02,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.2,4.51,4.79,15109.3,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.27,30.42,22.82,0.0,68.29,12.97,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,2,5,1,0,32,4.62,4.42,4.57,4.92,4.1,4.596666666666667,4.604285714285715,4.673571428571429,4.449333333333333,0.10212037714662858,0.1364724341203142,-0.023809523809523836,-0.013129102844639085,15271.46,14615.17,14070.431428571426,14153.02142857143,0.03380939120106019,22.45,22.31357142857143,4.96,5.3,68.78142857142858,4.35,4.388571428571429
2024-02-03,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.11,4.35,4.71,15516.66,SYNTHETIC_GENERATOR,True,2026-06-30,False,14.32,29.32,21.63,0.0,67.27,12.28,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,3,5,1,1,33,4.51,4.75,4.6,4.83,4.35,4.626666666666666,4.595714285714286,4.644285714285714,4.462999999999999,0.10783585409579559,0.12283286241031152,-0.03547671840354771,-0.05434782608695654,15109.3,13920.54,14141.021428571428,14209.690714285713,0.11465934511161202,22.415714285714284,22.40642857142857,4.96,5.3,68.72,4.7,4.42
2024-02-04,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.34,4.7,5.02,15898.45,SYNTHETIC_GENERATOR,True,2026-06-30,False,14.82,30.35,22.49,0.0,63.72,15.23,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,4,5,1,1,34,4.35,4.62,4.59,4.56,4.11,4.493333333333333,4.56,4.609999999999999,4.462999999999999,0.14212670403551367,0.13353190341925,0.08045977011494276,0.023965141612200425,15516.66,12942.15,14369.038571428571,14263.528571428571,0.22842417990828423,22.364285714285717,22.43142857142857,0.49,5.3,67.95714285714286,4.4,4.324285714285714
2024-02-05,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.08,4.4,4.64,18493.08,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.06,30.06,22.59,0.0,67.4,10.32,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,5,6,1,0,35,4.7,4.51,4.68,4.75,4.23,4.52,4.575714285714286,4.619999999999999,4.482666666666666,0.15175167685587485,0.1347362095126799,-0.06382978723404253,-0.05982905982905973,15898.45,14938.14,14791.367142857142,14374.379285714285,0.23797741887544244,22.371428571428574,22.509285714285713,0.49,4.96,66.71857142857142,4.1,4.317142857142857
2024-02-06,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.88,4.1,4.49,18518.8,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.17,30.36,22.9,0.0,67.6,14.21,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,6,6,1,0,36,4.4,4.35,4.42,4.62,4.02,4.483333333333333,4.535714285714286,4.595,4.488333333333333,0.15650954633899072,0.1410809914688896,-0.06818181818181834,-0.07239819004524894,18493.08,14071.86,15299.215714285714,14617.032142857142,0.31601650385947555,22.33857142857143,22.465714285714284,0.49,4.96,67.26285714285714,4.43,4.335714285714286
2024-02-07,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.03,4.43,4.85,16930.22,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.08,30.55,23.4,0.0,62.7,14.97,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,7,6,1,0,37,4.1,4.7,4.75,4.65,4.17,4.4,4.49,4.557857142857143,4.491,0.2268626603623113,0.19292001417201596,0.08048780487804885,-0.06736842105263163,18518.8,12733.7,15934.492857142857,14895.82142857143,0.32956014355607555,22.534285714285712,22.47357142857143,0.0,4.96,67.63,4.42,4.35
2024-02-08,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.07,4.42,4.68,17372.23,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.45,31.07,23.72,0.0,67.12,12.45,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,8,6,1,0,38,4.43,4.4,4.62,4.87,4.05,4.31,4.444285714285714,4.542142857142857,4.499666666666667,0.19586195332913342,0.19379523576856178,-0.0022573363431150906,-0.04329004329004338,16930.22,15271.46,16533.995714285713,15153.827142857144,0.13756183102335995,22.544285714285714,22.529999999999998,0.0,4.96,66.67142857142858,4.32,4.342857142857143
2024-02-09,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.13,4.32,4.65,15956.91,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.01,30.12,22.28,0.0,66.22,12.49,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,9,6,1,0,39,4.42,4.1,4.51,4.57,3.75,4.316666666666666,4.4157142857142855,4.51,4.512,0.1798941487706138,0.17123982283066075,-0.02262443438914019,-0.042128603104212736,17372.23,15109.3,16834.105714285713,15452.268571428573,0.056098561812923275,22.79285714285714,22.62142857142857,0.0,4.96,66.3,4.57,4.32
2024-02-10,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.19,4.57,5.03,16248.52,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.75,32.09,24.28,0.0,66.75,14.41,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,10,6,1,1,40,4.32,4.43,4.35,4.6,4.23,4.39,4.388571428571429,4.4921428571428565,4.531,0.17761649430055232,0.17742511189138238,0.05787037037037046,0.05057471264367841,15956.91,15516.66,16955.192857142858,15548.107142857143,0.04716607826684349,22.715714285714284,22.565714285714282,0.0,4.96,66.00428571428571,4.03,4.29
2024-02-11,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.67,4.03,4.41,18286.5,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.52,30.51,23.14,0.0,64.11,17.74,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,11,6,1,1,41,4.57,4.42,4.7,4.59,3.84,4.4366666666666665,4.42,4.49,4.542333333333334,0.18876793513023418,0.17619918798380738,-0.11816192560175054,-0.14255319148936163,16248.52,15898.45,17059.744285714285,15714.391428571427,0.1502064666681342,23.094285714285714,22.729285714285712,0.0,0.49,65.92999999999999,4.35,4.362857142857143
2024-02-12,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.0,4.35,4.64,17356.05,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.98,31.23,23.22,0.0,65.82,14.03,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,12,7,1,0,42,4.03,4.32,4.4,4.68,4.18,4.3066666666666675,4.324285714285715,4.45,4.548666666666667,0.1929470689815491,0.21173277788469275,0.07940446650124056,-0.011363636363636576,18286.5,18493.08,17400.894285714287,16096.130714285713,-0.061484079450259355,23.187142857142856,22.779285714285713,0.0,0.49,65.98571428571428,4.23,4.4071428571428575
2024-02-13,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.86,4.23,4.63,17432.67,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.39,30.71,23.27,0.0,65.87,15.96,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,13,7,1,0,43,4.35,4.57,4.1,4.42,4.41,4.316666666666666,4.317142857142857,4.426428571428572,4.554333333333333,0.19058806238536757,0.20231761560085937,-0.027586206896551557,0.03170731707317098,17356.05,18518.8,17238.46142857143,16268.838571428572,-0.05865012851804663,23.277142857142856,22.80785714285714,0.0,0.49,65.76,4.53,4.46
2024-02-14,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.23,4.53,4.91,17176.97,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.29,30.72,23.18,0.0,66.22,13.13,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,14,7,1,0,44,4.23,4.03,4.43,4.75,4.29,4.203333333333333,4.335714285714286,4.412857142857143,4.548333333333333,0.1712558653844316,0.20904282120871948,0.07092198581560272,0.02257336343115135,17432.67,16930.22,17083.3,16508.89642857143,0.014574530041546963,23.330000000000002,22.932142857142857,0.0,0.0,65.51285714285714,4.37,4.495714285714286
2024-02-15,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.16,4.37,4.61,16442.16,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.31,31.42,23.62,0.0,66.17,14.37,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,15,7,1,0,45,4.53,4.35,4.42,4.62,4.58,4.37,4.3500000000000005,4.397142857142857,4.556333333333333,0.18411952639521725,0.18906362671083662,-0.03532008830022082,-0.011312217194570096,17176.97,17372.23,17118.55,16826.272857142856,-0.05353774385902099,23.298571428571428,22.92142857142857,0.0,0.0,66.01571428571428,4.16,4.5442857142857145
2024-02-16,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.83,4.16,4.4,16230.05,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.08,31.12,23.75,0.0,67.5,15.0,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,16,7,1,0,46,4.37,4.23,4.32,4.51,4.75,4.376666666666668,4.3428571428571425,4.3792857142857144,4.549333333333333,0.1819078783078823,0.1778704924598562,-0.048054919908466776,-0.03703703703703709,16442.16,15956.91,16985.682857142856,16909.894285714287,0.017117349160959083,23.284285714285716,23.03857142857143,0.0,0.0,65.88,4.36,4.667142857142857
2024-02-17,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.99,4.36,4.79,14967.43,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.73,31.68,24.12,0.0,67.86,13.13,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,17,7,1,1,47,4.16,4.53,4.57,4.35,4.99,4.353333333333334,4.32,4.354285714285714,4.5296666666666665,0.1948503699423377,0.1826183193150412,0.04807692307692313,-0.045951859956236296,16230.05,16248.52,17024.702857142856,16989.94785714286,-0.07884348851464629,23.494285714285716,23.105,0.0,0.0,66.06285714285714,4.54,4.74
2024-02-18,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.35,4.54,4.97,15697.95,SYNTHETIC_GENERATOR,True,2026-06-30,False,17.13,32.5,24.82,0.0,65.19,13.81,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,18,7,1,1,48,4.36,4.37,4.03,4.7,4.92,4.296666666666667,4.29,4.3549999999999995,4.5086666666666675,0.16360521589077137,0.18261982367749618,0.041284403669724634,0.12655086848635233,14967.43,18286.5,16841.69,16950.717142857142,-0.14155524567303746,23.47142857142857,23.282857142857146,0.0,0.0,66.22142857142858,4.66,4.777142857142857
2024-02-19,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.37,4.66,5.05,14893.78,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.33,31.68,24.26,0.0,65.99,16.96,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,19,8,1,0,49,4.54,4.16,4.35,4.4,4.83,4.353333333333333,4.362857142857143,4.343571428571429,4.4959999999999996,0.14044148078046137,0.16335930869180237,0.026431718061673992,0.07126436781609202,15697.95,17356.05,16471.897142857142,16936.395714285714,-0.1418681093912496,23.711428571428574,23.449285714285715,0.0,0.0,66.37571428571428,4.6,4.767142857142857
2024-02-20,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.26,4.6,4.84,15501.87,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.25,31.22,23.55,0.0,68.09,13.9,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,20,8,1,0,50,4.66,4.36,4.23,4.1,4.56,4.52,4.4071428571428575,4.3621428571428575,4.490333333333334,0.1792311622564801,0.18377153757309042,-0.012875536480686844,0.08747044917257663,14893.78,17432.67,16120.144285714287,16679.302857142855,-0.11075756037371198,23.859999999999996,23.568571428571428,0.0,0.0,66.4,4.78,4.782857142857142
2024-02-21,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.56,4.78,5.25,15644.91,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.62,31.89,24.22,0.0,67.45,15.74,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,21,8,1,0,51,4.6,4.54,4.53,4.43,4.75,4.6000000000000005,4.46,4.397857142857143,4.491666666666666,0.17272328544041893,0.1773817513564608,0.039130434782608914,0.05518763796909498,15501.87,17176.97,15844.315714285713,16463.80785714286,-0.08919268066486707,23.900000000000002,23.615000000000002,0.0,0.0,66.71714285714286,4.71,4.792857142857143
2024-02-22,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.35,4.71,5.08,15320.09,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.13,31.44,23.69,0.0,69.57,13.04,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,22,8,1,0,52,4.78,4.66,4.37,4.42,4.62,4.680000000000001,4.4957142857142856,4.422857142857143,4.492666666666667,0.21117584638219675,0.2048049192403698,-0.014644351464435212,0.0778032036613272,15644.91,16442.16,15625.449999999999,16372.0,-0.06824346679511695,24.048571428571428,23.673571428571428,0.0,0.0,66.89285714285714,5.02,4.819999999999999
2024-02-23,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.58,5.02,5.27,13316.87,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.16,31.3,23.7,0.0,59.58,11.9,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,23,8,1,0,53,4.71,4.6,4.16,4.32,4.65,4.696666666666666,4.5442857142857145,4.443571428571429,4.495666666666667,0.21647610667670397,0.2186886491675428,0.06581740976645434,0.20673076923076916,15320.09,16230.05,15465.154285714287,16225.418571428572,-0.17949297753241666,24.05857142857143,23.67142857142857,0.0,0.0,67.37857142857142,4.87,4.717142857142858
2024-02-24,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.62,4.87,5.14,13625.9,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.24,31.48,23.98,0.0,66.43,14.49,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,24,8,1,1,54,5.02,4.78,4.36,4.57,4.87,4.836666666666667,4.667142857142857,4.493571428571429,4.508,0.20580851016695476,0.26366082941353264,-0.029880478087649265,0.1169724770642202,13316.87,14967.43,15048.985714285716,16036.844285714285,-0.08962994983106654,24.05142857142857,23.772857142857145,0.0,0.0,66.24714285714286,4.8,4.645714285714286
2024-02-25,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.48,4.8,5.25,13600.37,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.01,31.58,23.89,0.0,66.3,15.51,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,25,8,1,1,55,4.87,4.71,4.54,4.03,4.57,4.866666666666666,4.74,4.515,4.507999999999999,0.1652271164185786,0.2819096963977573,-0.014373716632443578,0.05726872246696035,13625.9,15697.95,14857.33857142857,15849.514285714287,-0.13362126901920313,24.03142857142857,23.75142857142857,0.0,0.0,66.04285714285714,4.59,4.545714285714285
2024-02-26,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.23,4.59,4.83,16462.55,SYNTHETIC_GENERATOR,True,2026-06-30,False,14.67,30.21,22.04,0.0,68.58,15.24,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,26,9,1,0,56,4.8,5.02,4.66,4.35,4.6,4.896666666666667,4.777142857142857,4.57,4.515666666666666,0.14008500820504657,0.2537109196885879,-0.043749999999999956,-0.015021459227467893,13600.37,14893.78,14557.684285714286,15514.790714285715,0.10533054738286718,23.898571428571426,23.805000000000003,0.0,0.0,66.20142857142856,4.71,4.484285714285714
2024-02-27,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.49,4.71,4.96,16368.86,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.79,31.87,24.45,0.0,68.46,11.9,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,1,27,9,1,0,57,4.59,4.87,4.6,4.23,4.59,4.753333333333334,4.767142857142857,4.587142857142857,4.515333333333333,0.15184578643196295,0.24568361679289433,0.026143790849673332,0.023913043478260843,16462.55,15501.87,14781.794285714286,15450.969285714285,0.05592809125608711,23.58142857142857,23.720714285714283,0.0,0.0,66.57142857142857,4.85,4.409999999999999
2024-02-28,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.6,4.85,5.23,15158.38,SYNTHETIC_GENERATOR,True,2026-06-30,False,17.77,32.26,25.17,0.0,66.88,12.52,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,2,28,9,1,0,58,4.71,4.8,4.78,4.53,4.68,4.7,4.782857142857142,4.621428571428572,4.519333333333334,0.13659115219201165,0.22459731976128747,0.02972399150743099,0.01464435146443499,16368.86,15644.91,14905.65,15374.982857142857,-0.031098293310731773,23.71,23.805,0.0,0.0,66.62428571428572,4.9,4.2942857142857145
2024-02-29,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.58,4.9,5.37,16438.11,SYNTHETIC_GENERATOR,True,2026-06-30,False,17.65,32.94,25.15,0.0,66.82,14.48,2024,2,457.17,388.44,4641.86,11.95,305.0,Truck,10000.0,3500.0,0.35,2024-02-01,2024-02-29,1.035,SYNTHETIC_GENERATOR,True,2026-06-30,False,3,29,9,1,0,59,4.85,4.59,4.71,4.37,4.42,4.716666666666667,4.792857142857143,4.644285714285714,4.525,0.13889015872434815,0.23077509150066577,0.01030927835051565,0.04033970276008492,15158.38,15320.09,14836.145714285714,15230.797857142858,0.07297737807023319,23.845714285714283,23.947142857142858,0.0,0.0,66.54285714285713,4.3,4.182857142857143
2024-03-01,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.06,4.3,4.53,19763.92,SYNTHETIC_GENERATOR,True,2026-06-30,False,16.85,32.38,24.39,0.0,64.18,14.15,2024,3,525.76,479.67,6513.92,13.58,305.0,Truck,10000.0,3700.0,0.37,2024-03-01,2024-03-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,4,1,9,1,0,60,4.9,4.71,5.02,4.16,4.75,4.819999999999999,4.82,4.682142857142857,4.541,0.13856406460550455,0.2257356715421622,-0.12244897959183687,-0.14342629482071712,16438.11,13316.87,14995.862857142858,15230.50857142857,0.48412652522702393,24.054285714285715,24.056428571428572,0.0,0.0,66.15,4.37,4.16
2024-03-02,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,4.16,4.37,4.67,18733.25,SYNTHETIC_GENERATOR,True,2026-06-30,False,15.45,30.65,22.83,0.0,64.82,12.33,2024,3,525.76,479.67,6513.92,13.58,305.0,Truck,10000.0,3700.0,0.37,2024-03-01,2024-03-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,5,2,9,1,1,61,4.3,4.85,4.87,4.36,4.62,4.683333333333334,4.717142857142856,4.692142857142857,4.526,0.21273726250269698,0.2027570949694167,0.016279069767441978,-0.10266940451745377,19763.92,13625.9,15916.869999999999,15482.927857142859,0.37482661695741193,24.152857142857147,24.10214285714286,0.0,0.0,66.80714285714285,4.1,4.072857142857143
2024-03-03,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.82,4.1,4.38,21614.83,SYNTHETIC_GENERATOR,True,2026-06-30,False,17.5,32.37,25.06,0.0,63.44,18.4,2024,3,525.76,479.67,6513.92,13.58,305.0,Truck,10000.0,3700.0,0.37,2024-03-01,2024-03-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,6,3,9,1,1,62,4.37,4.9,4.8,4.54,4.51,4.523333333333333,4.645714285714285,4.692857142857143,4.517666666666667,0.23557427299099667,0.20151077739562942,-0.06178489702517176,-0.14583333333333337,18733.25,13600.37,16646.49142857143,15751.914999999999,0.5892824974614661,23.988571428571426,24.009999999999998,0.0,0.0,66.57714285714285,4.16,4.0128571428571425
2024-03-04,Granada,Wonderful,Ica,Ica,Mercado Mayorista de Frutas,Lima,3.85,4.16,4.45,21752.78,SYNTHETIC_GENERATOR,True,2026-06-30,False,18.36,33.68,25.99,0.0,66.81,15.3,2024,3,525.76,479.67,6513.92,13.58,305.0,Truck,10000.0,3700.0,0.37,2024-03-01,2024-03-31,1.078,SYNTHETIC_GENERATOR,True,2026-06-30,False,0,4,10,1,0,63,4.1,4.3,4.59,4.66,4.35,4.256666666666667,4.545714285714285,4.661428571428571,4.5040000000000004,0.29915754728108845,0.25452390375447137,0.014634146341463428,-0.0936819172113289,21614.83,16462.55,17791.414285714283,16174.549285714285,0.3213493656815014,24.155714285714286,24.027142857142856,0.0,0.0,66.16857142857143,4.19,3.937142857142857
